"caid";"modul";"user_id";"dateaccess";"dateacess_end";"ipaddress";"browser";"os"
"id";"kms_Alphabet";"kms_Stem";"kms_stem_homonymID";"kms_stem_remarks_optional";"kms_stem_variant";"kms_stem_dialect_variant";"kms_stem_source_form";"kms_sourceForm_homonymID";"kms_stem_etym_lang";"kms_stem_etym_form";"kms_stem_etym_German";"kms_stem_crossRef";"kms_stem_German";"kms_stem_English";"kms_stem_German_crossRef";"kms_stem_loanword_lang";"kms_stem_loanword_form";"kms_examples";"kms_examples_variant";"kms_examples_German";"kms_examples_German_crossRef";"kms_examples_English";"kms_example_etym_lang";"kms_example_etym_form";"kms_stem_page"
"1";"a";"b";;;;;;;;;;;;;;;;;;;;;;;"0"
"2";"aa";"bb";;;;;;;;;;;;;;;;;;;;;;;"0"
"sw_id";"sw_name"
"1";"AR (Arabic)"
"2";"BAR (Bare`e [Austronesian, Sulawesi])"
"3";"BI (Bahasa Indonesia)"
"4";"Bugi (Buginese [Austronesian, Sulawesi])"
"5";"MKB (Minangkabau [Austronesian, Sumatra])"
"6";"ML (Malay [now BI])"
"7";"Mtw (Mentawai [Austronesian])"
"9";"NL (Dutch)"
"10";"PAN (Proto-Austronesian)"
"11";"PMP (Proto-Malayo-Polynesian)"
"12";"POC (Proto-Oceanic)"
"13";"Sd (Sundanese [Austronesian, Java])"
"14";"Sich (Sichule [Austronesian, Sumatra])"
"15";"Sim (Simalur [Austronesian])"
"16";"SMtw (Sudmentawai [South Mentawai])"
"17";"UAN (Proto-Austronesian)"
"47";"PAN"
"50";"MKB "
"51";"MKB"
"52";"Nias"
"53";"SMtw"
"54";"NJV"
"stem_id";"kms_Alphabet";"kms_page";"kms_entry_no";"stem_form";"stem_GermanTranslation";"stem_homonymID";"stem_formVarian";"stem_GermanTranslationVariant";"stem_dialectVariant";"stem_etymological_form";"stem_etymological_language_donor";"stem_loanword_form";"stem_loanword_language_donor";"stem_source_form";"stem_source_form_homonymID";"stem_crossref";"stem_remark";"stem_complete";"create_by";"cerate_date";"update_by";"update_date";"used_time"
"12_1683692376_4";"12_1683692376";"kikaha:uba�?ʔa";"gegen etwas stoßen, über etwas stolpern";;;;"""""";;"""""";;;;;;;"12";"2023-05-10 04:25:37";NULL;NULL
"12_1683692376_5";"12_1683692376";"ʔua kikaha:uba�?ʔa eũkũnã ixoku ukuo";"ich stoße mit einem Pfahl an den Baumstumpf";;;;;;;;;;;;;"12";"2023-05-10 04:25:37";NULL;NULL
"12_1683692376_6";"12_1683692376";"edikaha:ubaʔa ";"das, worüber man stolpert";;;;;;;;;;;;;"12";"2023-05-10 04:25:37";NULL;NULL
"12_1683772576_0";"12_1683772576";"kaha:əka";"Waise";;;;;;;;;;;;;"12";"2023-05-11 02:36:16";NULL;NULL
"12_1683774116_0";"12_1683774116";"kipakahã�?ũpã";"(mit der Hand) umschließen";;;;"""""";;"""""";;;"§ H16 pakahopa 'omhelzen, in de armen houden'";;;;"12";"2023-05-11 03:49:06";NULL;NULL
"12_1683776248_0";"12_1683776248";"kahə�?aʔa";"fange mit dem Schleppnetzl";;;;;;;;;;;;;"12";"2023-05-11 03:37:28";NULL;NULL
"12_1683776248_1";"12_1683776248";"kabadahə�?aʔa";"ein Netz spannen";"kabarahə�?aʔa";;;;;;;;;;;;"12";"2023-05-11 03:37:28";NULL;NULL
"12_1683776248_2";"12_1683776248";"eara:əaʔaʔa";"das Netzespannen";;;;;;;;;;;;;"12";"2023-05-11 03:37:28";NULL;NULL
"12_1683776366_0";"12_1683776366";"kikahəaʔa";"spannen (tr)";;;;;;;;;;;;;"12";"2023-05-11 03:39:26";NULL;NULL
"12_1683776366_1";"12_1683776366";"kabarahəaʔa";"etwas spannen";;;;;;;;;;;;;"12";"2023-05-11 03:39:26";NULL;NULL
"12_1683777180_0";"12_1683777180";"ekahi�?oʔo ehuda ";"Witwe";"ekahi�?oʔo emãnĩ";"Witwer, die nicht weider heiraten (bis 2-3 Jahre nach dem Tode des Ehepartners";;;;;;;;;;;"12";"2023-05-11 03:53:00";NULL;NULL
"12_1683777738_0";"12_1683777738";"kaho[ʔ]aʔa";"aaltere Geschwister";;;;;;;;;;;;;"12";"2023-05-11 04:02:18";NULL;NULL
"12_1683777738_1";"12_1683777738";"kahoʔamã";"die Väter";;;;;;;;;;;;;"12";"2023-05-11 04:02:18";NULL;NULL
"12_1683777738_2";"12_1683777738";"kahonãẽ";"Mütter";"kaha:onãẽ";;;;;;;;;;;;"12";"2023-05-11 04:02:18";NULL;NULL
"12_1683777738_3";"12_1683777738";"kahoʔũnẽkẽ-kahoʔũnẽnẽ";"Korb für Korb";;;;;;;;;;;;;"12";"2023-05-11 04:02:19";NULL;NULL
"12_1683777738_4";"12_1683777738";"kahoʔũpũ";"Großeltern";;;;;;;;;;;;;"12";"2023-05-11 04:02:19";NULL;NULL
"12_1683778946_0";"12_1683778946";"ekai uʔapo";"Handschmutz";;;;"""""";;"""""";;;;;;;"12";"2023-05-11 04:23:30";NULL;NULL
"12_1683778946_1";"12_1683778946";"ekai udaha:uhu";"(Regen) Wolke";;;;"""""";;"""""";;;;;;;"12";"2023-05-11 04:23:30";NULL;NULL
"12_1683778946_2";"12_1683778946";"ekai uhõkã";"Schireßpulver";;;;"""""";;"""""";;;;;;;"12";"2023-05-11 04:23:30";NULL;NULL
"12_1683778946_3";"12_1683778946";"ekai ukadixa";"Ohrenschmalz";;;;"""""";;"""""";;;;;;;"12";"2023-05-11 04:23:30";NULL;NULL
"12_1683778946_4";"12_1683778946";"kaʔakai";"verrostet";;;;"""""";;"""""";;;"vgl edakaixa 'Abort' ; kamãẽkã 'defäzieren";;;;"12";"2023-05-11 04:23:30";NULL;NULL
"12_1683853296_0";"12_1683853296";"kipakai";"einander bewarfen, auf einander wefen";;;;;;;;;;;;;"12";"2023-05-12 01:01:36";NULL;NULL
"12_1683853296_1";"12_1683853296";"epaka�?i";"sich gegenseiting mit Papaya-Blattrippen Bewerfen (beim Spielen)";;;;;;;;;;;;;"12";"2023-05-12 01:01:36";NULL;NULL
"12_1684221058_0";"12_1684221058";"kikai";;;;;;;;;;;;"y";;"12";"2023-05-16 07:10:58";NULL;NULL
"12_1684221058_1";"12_1684221058";"ke�?abaʔa bukai kia";"sie wird nicht ergriffen";"kubai";;;;;;;;;;"y";;"12";"2023-05-16 07:10:58";NULL;NULL
"12_1684221058_2";"12_1684221058";"yabakai";"er ergreift";;;;;;;;;;;"y";;"12";"2023-05-16 07:10:58";NULL;NULL
"12_1684221058_3";"12_1684221058";"kidikai";"ergriffen werden";;;;;;;;;;;"y";;"12";"2023-05-16 07:10:58";NULL;NULL
"12_1684221058_4";"12_1684221058";"epahakai";"das Ergreifen";;;;;;;;;;;"y";;"12";"2023-05-16 07:10:58";NULL;NULL
"12_1684221058_5";"12_1684221058";"ekaiya";"Ergreifensort";;;;;;;;;;;"y";;"12";"2023-05-16 07:10:58";NULL;NULL
"12_1684221058_6";"12_1684221058";"edikai";"d Ergriffene";;;;;;;;;;;;;"12";"2023-05-16 07:10:58";NULL;NULL
"12_1684222989_0";"12_1684222989";"pakaʔĩ�?õhõ:ĩ";"geschmackvoll, gut angeordnet";;;;;;;;;;;"y";;"12";"2023-05-16 07:43:09";NULL;NULL
"12_1684222989_1";"12_1684222989";"kipakakaʔĩõhõ:ĩ";"(Früchte) dicht sitzen";;;;;;;;;;;"y";;"12";"2023-05-16 07:43:09";NULL;NULL
"12_1684226706_0";"12_1684226706";"Kaʔitora Kakəhua";"Name eines Subclans";;;;;;;;;"VIIIz3f";;"y";;"12";"2023-05-16 08:45:06";NULL;NULL
"12_1684226706_1";"12_1684226706";"Kaʔitora kapu�?hua udipo";"Name eines Subclans";;;;;;;;;"VIIIz3f";;"y";;"12";"2023-05-16 08:45:06";NULL;NULL
"12_1684226706_2";"12_1684226706";"Kaʔitora kakabaedo";"Name eines Subclans";;;;;;;;;"VIIIz3f";;"y";;"12";"2023-05-16 08:45:06";NULL;NULL
"12_1684226706_3";"12_1684226706";"Kaʔitora kakedokedo";"Name eines Subclans";;;;;;;;;"VIIIz16";;"y";;"12";"2023-05-16 08:45:06";NULL;NULL
"12_1684227230_0";"12_1684227230";"ekaka kaʔao";"Tote (r)";;;;;;;;;;;;;"12";"2023-05-16 08:56:42";NULL;NULL
"12_1684227230_1";"12_1684227230";"ekaka kude mõhõ";"Fremde (r)";"ekaka kude ikĩmõ";;;;;;;;;;;;"12";"2023-05-16 08:56:42";NULL;NULL
"12_1684227230_2";"12_1684227230";"kaha:iʔ ekaka";"zwanzig";;;;;;;;;"§ 33";;;;"12";"2023-05-16 08:56:42";NULL;NULL
"12_1684227230_3";"12_1684227230";"ʔadua ekaka";"vierzig";;;;;;;;;;;;;"12";"2023-05-16 08:56:42";NULL;NULL
"12_1684227989_0";"12_1684227989";"kikãkã";"gespannt, straff, stramm";"kakãkã ; kakakanãkã";;;;;;;;;;"y";;"12";"2023-05-16 09:06:29";NULL;NULL
"12_1684227989_1";"12_1684227989";"hoo mãkãkã";"bereits gespannt";"hoo bukãkã";;;;;;;;;;"y";;"12";"2023-05-16 09:06:29";NULL;NULL
"12_1684227989_2";"12_1684227989";"kakãkã eakadio";"das Tau ist gespannt";;;;;;;;;;;"y";;"12";"2023-05-16 09:06:29";NULL;NULL
"12_1684227989_3";"12_1684227989";"eakadio eiʔie kakakanãkã";"dieses Tau ist straff";;;;;;;;;;;"y";;"12";"2023-05-16 09:06:29";NULL;NULL
"12_1684227989_4";"12_1684227989";"anə̃kĩ yakãkã";"ziehe es strammǃ";;;;;;;;;;;"y";;"12";"2023-05-16 09:06:29";NULL;NULL
"12_1684227989_5";"12_1684227989";"kakakakãkã";"stark gespannt, sehr gestrafft";;;;;;;;;;;"y";;"12";"2023-05-16 09:06:29";NULL;NULL
"12_1684227989_6";"12_1684227989";"kipakãkã";"etwas spannen, straffen";"kipaka[kã]nãkã";;;;;;;;;;"y";;"12";"2023-05-16 09:06:29";NULL;NULL
"12_1684227989_7";"12_1684227989";"edipakãkã";"d Gespannte";"edipakakanãkã";;;;;;;;;;"y";;"12";"2023-05-16 09:06:29";NULL;NULL
"12_1684227989_8";"12_1684227989";"ekanãkãhã";"Ort, wo etwas gespannt ist";;;;;;;;;;;"y";;"12";"2023-05-16 09:06:29";NULL;NULL
"12_1684228230_0";"12_1684228230";"kikakaʔa:i";"hämmern";;;;"""""";;"""""";;;;"ML menokok";;;"12";"2023-05-16 09:10:50";NULL;NULL
"12_1684228230_1";"12_1684228230";"epakakaʔa:i";"Holzhammer";;;;"""""";;"""""";;;;;;;"12";"2023-05-16 09:10:50";NULL;NULL
"12_1684228747_0";"12_1684228747";"kipakakabu�?ʔui";"(Früchte) dicht sitzen";;;;;;;;;;;"y";;"12";"2023-05-16 09:19:07";NULL;NULL
"12_1684228747_1";"12_1684228747";"ehũ�?ã kipakakabu�?ʔui";"die Früchte sitzen dicht";;"sind gut angeordnet";;;;;;;;;"y";;"12";"2023-05-16 09:19:07";NULL;NULL
"12_1684229182_0";"12_1684229182";"kikakadi";"zwirnen, drehen (ein Tau) ; sich umdrehen";;;;;;;;;;;"y";;"12";"2023-05-16 09:26:22";NULL;NULL
"12_1684229182_1";"12_1684229182";"kadadadi";"etwas zwirnen, drehen (ein Tau)";"karadadi ; kararadi u-";;;;;;;;;;"y";;"12";"2023-05-16 09:26:22";NULL;NULL
"12_1684229182_2";"12_1684229182";"kixii baradadi";"wieder zwirnen";;;;;;;;;;;"y";;"12";"2023-05-16 09:26:22";NULL;NULL
"12_1684229182_3";"12_1684229182";"eakadio";"das Tau";;;;;;;;;;;;;"12";"2023-05-16 09:26:22";NULL;NULL
"12_1684229182_4";"12_1684229182";"kikakari�?aʔa";"sich umdrehen";;;;;;;;;;;"y";;"12";"2023-05-16 09:26:22";NULL;NULL
"12_1684229182_5";"12_1684229182";"kipakakari�?aʔa";"etwas umdrehen, etwas sich um die eigene Achse drehen lassen";;;;;;;;;;;"y";;"12";"2023-05-16 09:26:22";NULL;NULL
"12_1684229182_6";"12_1684229182";"edipakari�?aʔa";"d Umgewendete";;;;;;;;;;;"y";;"12";"2023-05-16 09:26:22";NULL;NULL
"12_1684229556_0";"12_1684229556";"kakakadio";"rund";;;;;;;;;"s ka[do]dio";;"y";;"12";"2023-05-16 09:32:36";NULL;NULL
"12_1684229556_1";"12_1684229556";"kipakakadio";"einen Kreis bilden";;;;;;;;;;;"y";;"12";"2023-05-16 09:32:36";NULL;NULL
"12_1684229556_2";"12_1684229556";"kipakakaliə";"etwas umschreiten, umkreisen";;;;;;;;;;;"y";;"12";"2023-05-16 09:32:36";NULL;NULL
"12_1684229697_0";"12_1684229697";"kakakadodi";"rund, flachrund (wie Teller usw)";;;;;;;;;;;"y";;"12";"2023-05-16 09:34:57";NULL;NULL
"12_1684229697_1";"12_1684229697";"kipakakarodi";"einen Kreis bilden";;;;;;;;;;;"y";;"12";"2023-05-16 09:34:57";NULL;NULL
"12_1684229697_2";"12_1684229697";"dapakakadodi";"sie bilden einen Kreis um sie";"dabukadodixi ki";;;;;;;;;;"y";;"12";"2023-05-16 09:34:57";NULL;NULL
"12_1684229958_0";"12_1684229958";"kipakakaha";"auseinander rühren";;;;;;;;;;;"y";;"12";"2023-05-16 09:39:18";NULL;NULL
"12_1684231494_0";"12_1684231494";"kikakarai";"(ver) folgen, verjagen, jagen ; fortziehen ";;;;"""""";;"""""";;;;;;;"12";"2023-05-17 02:07:59";NULL;NULL
"12_1684231494_1";"12_1684231494";"ʔua kikakarai ebeo eʔana";"ich verjage den Hund";;;;"""""";;"""""";;;;;;;"12";"2023-05-17 02:07:59";NULL;NULL
"12_1684231494_2";"12_1684231494";"kabukakaraixa kia";"er jagte sie fort";;;;"""""";;"""""";;;"133z31";;;;"12";"2023-05-17 02:07:59";NULL;NULL
"12_1684231494_3";"12_1684231494";"edikakarai";"d Fortgejagte";;;;"""""";;"""""";;;;;;;"12";"2023-05-17 02:07:59";NULL;NULL
"12_1684231494_4";"12_1684231494";"kakareica (?) ";"zu erlangen trachten";;;;;;;;;;;;;"12";"2023-05-17 02:07:59";NULL;NULL
"12_1684232034_0";"12_1684232034";"kikakari�?aʔa";"sich umdrehen";;;;;;;;;;;"y";;"12";"2023-05-16 10:13:54";NULL;NULL
"12_1684232034_1";"12_1684232034";"kipakakari�?aʔa";"etwas umdrehen, rotieren lassen";;;;;;;;;;;"y";;"12";"2023-05-16 10:13:54";NULL;NULL
"12_1684232034_2";"12_1684232034";"edipakari�?aʔa ";"d Umgewendete";;;;;;;;;;;"y";;"12";"2023-05-16 10:13:54";NULL;NULL
"12_1684233137_0";"12_1684233137";"kikaki";"hobeln (mit dem Hauesser)";;;;"""""";;"""""";;;;;;;"12";"2023-05-16 11:08:58";NULL;NULL
"12_1684233137_1";"12_1684233137";"hoo bukaki";"hobelte bereits";"kubaki";;;"""""";;"""""";;;;;;;"12";"2023-05-16 11:08:58";NULL;NULL
"12_1684233137_10";"12_1684233137";"edikaki�?aʔa";"das zum Hobeln Gebrauchte";;;;;;;;;;;"y";;"12";"2023-05-16 11:08:58";NULL;NULL
"12_1684233137_2";"12_1684233137";"kakiyaʔa";"hobeltǃ";;;;"""""";;"""""";;;;;;;"12";"2023-05-16 11:08:58";NULL;NULL
"12_1684233137_3";"12_1684233137";"kidikaki";"wird gehobelt";;;;"""""";;"""""";;;;;;;"12";"2023-05-16 11:08:58";NULL;NULL
"12_1684233137_4";"12_1684233137";"karaki u-";"etwas hobeln";;;;"""""";;"""""";;;;;;;"12";"2023-05-16 11:08:58";NULL;NULL
"12_1684233137_5";"12_1684233137";"kikaki�?aʔa";"etwas zum Hobeln gebrauchen";;;;"""""";;"""""";;;;;;;"12";"2023-05-16 11:08:58";NULL;NULL
"12_1684233137_6";"12_1684233137";"edikaki";"d Gehobelte";;;;"""""";;"""""";;;;;;;"12";"2023-05-16 11:08:58";NULL;NULL
"12_1684233137_7";"12_1684233137";"eakaki";"Hobelinstrument";;;;"""""";;"""""";;;;;;;"12";"2023-05-16 11:08:58";NULL;NULL
"12_1684233137_8";"12_1684233137";"earaki";"das Hobeln";;;;;;;;;;;"y";;"12";"2023-05-16 11:08:58";NULL;NULL
"12_1684233137_9";"12_1684233137";"earakia";"Hobelnsort";;;;;;;;;;;"y";;"12";"2023-05-16 11:08:58";NULL;NULL
"12_1684289817_0";"12_1684289817";"kakãkĩ";"etwas fort-, mitreißen";;;;;;;;;;;"y";;"12";"2023-05-17 02:16:57";NULL;NULL
"12_1684289817_1";"12_1684289817";"hoo mãkãkĩ";"riß bereits mit";;;;;;;;;;;"y";;"12";"2023-05-17 02:16:57";NULL;NULL
"12_1684289817_2";"12_1684289817";"edodi kakãkĩ ʔua";"die Strömung riß mich fort";;;;;;;;;;;"y";;"12";"2023-05-17 02:16:57";NULL;NULL
"12_1684289817_3";"12_1684289817";"kahakãkĩ";"(Flüsse) schnell strömen, fließen, reissend sein";;;;;;;;;;;"y";;"12";"2023-05-17 02:16:57";NULL;NULL
"12_1684289817_4";"12_1684289817";"kahakãkĩ ebedoa";"der Fluß strömt schnell";;;;;;;;;;;"y";;"12";"2023-05-17 02:16:57";NULL;NULL
"12_1684289817_5";"12_1684289817";"eahakãkĩ";"das Reißendsein, schnell Strömen";;;;;;;;;;;"y";;"12";"2023-05-17 02:16:57";NULL;NULL
"12_1684290666_0";"12_1684290666";"kikakuaha";"bestimmt sein für jmd";;;;;;;;;;;"y";;"12";"2023-05-17 02:31:06";NULL;NULL
"12_1684290961_0";"12_1684290961";"kikaku�?ʔua";"(Gestirne) dicht vor dem Untergehen sein";;;;;;;"kua 'untergehen?'";;;;"y";;"12";"2023-05-17 02:36:01";NULL;NULL
"12_1684290961_1";"12_1684290961";"ekanə̃ã:ĩ kikaku�?ʔua";"der Mond ist dicht vor dem Untergehen";;;;;;;;;;;"y";;"12";"2023-05-17 02:36:01";NULL;NULL
"12_1684292048_0";"12_1684292048";"eakalea";"größtes Fest auf Enggano ";"eakadea";;;;;;;;"s Erz XIII-XV ; eakadea ubaba kibaka 'das Fest der (ML) birah, weil diese bei diesem Fest gegessen werden' ; H88: 302 kalèak baba 'feest wordt ... gevierd, indien de biraoogst overvloedig geweest is en bestaat alleen in het aanrichten van een maal' ; MO";;"y";;"12";"2023-05-17 02:54:08";NULL;NULL
"12_1684292048_1";"12_1684292048";"kikalea";"beim Speertanz ein Geschrei anheben ; ein eakalea-Fest veranstalten";;;;;;;;;;;"y";;"12";"2023-05-17 02:54:08";NULL;NULL
"12_1684292048_2";"12_1684292048";"ekaleaha";"Festplatz für das eakalea-Fest";;;;;;;;;;;"y";;"12";"2023-05-17 02:54:08";NULL;NULL
"12_1684293179_0";"12_1684293179";"kikamãĩ";"an-, zuspitzen";"kanãmãĩ ; karanãmãĩ";;;;;;;;;;"y";;"12";"2023-05-17 03:12:59";NULL;NULL
"12_1684293179_1";"12_1684293179";"kikamãĩ�?ãʔã";"etwas zum Anspitzen benutzen";;;;;;;;;;;"y";;"12";"2023-05-17 03:12:59";NULL;NULL
"12_1684293179_2";"12_1684293179";"epakamãĩ";" Messer";;"Anspitzensmittel";;;;;;;;"MOD 237 epacama�?io lunghezza ... da 34-47 cm, sono usati per far legna nel bosco e per lavorare ; fig.45 auf S.236";"y";;"12";"2023-05-17 03:12:59";NULL;NULL
"12_1684293179_3";"12_1684293179";"eakamãĩ";"Anspitzensmittel";;;;;;;;;;;"y";;"12";"2023-05-17 03:12:59";NULL;NULL
"12_1684293179_4";"12_1684293179";"eadamãĩ";"das Anspitzen";"eanãmãĩ";;;;;;;;;;"y";;"12";"2023-05-17 03:12:59";NULL;NULL
"12_1684293179_5";"12_1684293179";"enĩkãmãĩ";"d Angespitzte";;;;;;;;;;;"y";;"12";"2023-05-17 03:12:59";NULL;NULL
"12_1684293179_6";"12_1684293179";"eanãmãĩyã";"Anspitzensort";;;;;;;;;;;"y";;"12";"2023-05-17 03:12:59";NULL;NULL
"12_1684293179_7";"12_1684293179";"enĩkamãĩ�?ãʔã";"d zum Anspitzen Benutzte";;;;;;;;;;;"y";;"12";"2023-05-17 03:12:59";NULL;NULL
"12_1684293982_0";"12_1684293982";"kikaməka";"zuverlässig sein";;;;;;;;;;;;;"12";"2023-05-17 03:26:22";NULL;NULL
"12_1684294123_0";"12_1684294123";"kikãmĩ";"im Tragetuch vor sich tragen";;;;;;;;;;;"y";;"12";"2023-05-17 03:28:43";NULL;NULL
"12_1684294123_1";"12_1684294123";"hoo mũkãmĩ";"trug bereits so";;;;;;;;;;;"y";;"12";"2023-05-17 03:28:43";NULL;NULL
"12_1684294123_2";"12_1684294123";"eanãmĩ";"das so Tragen";;;;;;;;;;;"y";;"12";"2023-05-17 03:28:43";NULL;NULL
"12_1684294389_0";"12_1684294389";"ekamĩũ kaʔikoko ";"rote Tritonschenecke";;;;;;;;;;;"y";;"12";"2023-05-17 03:33:09";NULL;NULL
"12_1684294389_1";"12_1684294389";"ekamĩũ kaʔuda:ixo ";"weiße Tritonschnecke";;;;;;;;;;;"y";;"12";"2023-05-17 03:33:09";NULL;NULL
"12_1684391453_0";"12_1684391453";"epakanãʔã";"Trennung, Entzweiung";;;;;;;;;;;;;"12";"2023-05-18 06:30:53";NULL;NULL
"12_1684391963_0";"12_1684391963";"epakanãʔã:ĩ";"Trennung, das sich Trennen, Verabschieden";;;;;;;;;"s epakẽnẽ dgl";;"y";;"12";"2023-05-18 06:39:23";NULL;NULL
"12_1684391963_1";"12_1684391963";"kipakanã�?ʔã:ĩ hii";"sich trennen, verabschieden von ";;;;;;;;;;;"y";;"12";"2023-05-18 06:39:23";NULL;NULL
"12_1684391963_2";"12_1684391963";"kipakanã�?ʔã:ĩñã";"sich trennen werden";;;;;;;;;"89z35";;"y";;"12";"2023-05-18 06:39:23";NULL;NULL
"12_1684391963_3";"12_1684391963";"kipakanã�?ʔĩ�?ãʔa";"etwas teilen";;;;;;;;;;;"y";;"12";"2023-05-18 06:39:23";NULL;NULL
"12_1684392699_0";"12_1684392699";"kipakanãʔĩ�?ãʔã";"etwas teilen";;;;;;;;;;;"y";;"12";"2023-05-18 06:51:39";NULL;NULL
"12_1684392699_1";"12_1684392699";"kipakanãʔĩ�?ãʔã ʔarua";"in zwei Teile teilen";;;;;;;;;;;"y";;"12";"2023-05-18 06:51:39";NULL;NULL
"12_1684393396_0";"12_1684393396";"kikanã:ĩñã";"verbraucht, nicht mehr vorhanden, ausgerottet, verschwinden; beenden, vernichten";;;;;;;;;;;"y";;"12";"2023-05-18 07:03:16";NULL;NULL
"12_1684393396_1";"12_1684393396";"kakanãĩñã";"vernichtet sein";;;;;;;;;;;"y";;"12";"2023-05-18 07:03:16";NULL;NULL
"12_1684393396_2";"12_1684393396";"eakanãĩñã";"das Ver-, Fortgeben";;;;;;;;;;;"y";;"12";"2023-05-18 07:03:16";NULL;NULL
"12_1684393396_3";"12_1684393396";"ekanãĩñãhã";"Begräbnisstätte";;"Verschwindensort";;;;;;;;;"y";;"12";"2023-05-18 07:03:16";NULL;NULL
"12_1684393396_4";"12_1684393396";"kikanãĩñãʔã";"etwas beenden, verbrauchen";;;;;;;;;;;"y";;"12";"2023-05-18 07:03:16";NULL;NULL
"12_1684393396_5";"12_1684393396";"kanãĩñãʔã:ə̃[nã]";"brauche auf, verbrauche, vernichte, zerstöre; vergib, gib wegǃ";;;;;;;;;;;"y";;"12";"2023-05-18 07:03:16";NULL;NULL
"12_1684393519_0";"12_1684393519";"kaʔakanakuae";"Schatten werfen, sich dunkel abzeicnen";;;;;;;;;;;"y";;"12";"2023-05-18 07:05:19";NULL;NULL
"12_1684394139_0";"12_1684394139";"kakanãñã";"verschwinden";;;;;;;;;"s kanãĩñã ; 105z8";;"y";;"12";"2023-05-18 07:15:39";NULL;NULL
"12_1684394399_0";"12_1684394399";"ekanãʔũ�?ẽʔẽ:ĩ eʔukaʔaodo";"kleiner Seefisch";;;;;;;;;;;"y";;"12";"2023-05-18 07:19:59";NULL;NULL
"12_1684828030_0";"12_1684828030";"kikakanəʔa";"watend gehen, einen watenden Gang haben";"kikanəkanəʔa";"waten?";;;;;;;;;"y";;"12";"2023-05-23 07:47:10";NULL;NULL
"12_1684828030_1";"12_1684828030";"kikakanəʔaha";"wird watend gehen";;;;;;;;;;;"y";;"12";"2023-05-23 07:47:10";NULL;NULL
"12_1684828030_2";"12_1684828030";"hoomũkanəkanəʔa";"ging bereits watend";;;;;;;;;;;"y";;"12";"2023-05-23 07:47:10";NULL;NULL
"12_1684828030_3";"12_1684828030";"kaʔakakanəʔa ";"watend";;;;;;;;;;;"y";;"12";"2023-05-23 07:47:10";NULL;NULL
"12_1684828030_4";"12_1684828030";"ʔua kaʔakakanəʔa eokoi";"mein Gang ist watend";;;;;;;;;;;"y";;"12";"2023-05-23 07:47:10";NULL;NULL
"12_1684828030_5";"12_1684828030";"ekaka eʔana kikanəkanəʔa eaedia be eitapuho ubidibidi";"die Füße jenes Menschen Waten (?) wegen der Beriberi-Krankheit";;;;;;;;;;;"y";;"12";"2023-05-23 07:47:10";NULL;NULL
"12_1684832656_0";"12_1684832656";"ʔua kanani�?a";"ich kratze, scharre zu";;;;;;;;;;"ML aku menggorek";;;"12";"2023-05-23 09:04:16";NULL;NULL
"12_1684832859_0";"12_1684832859";"ekanĩxã kaʔarore";"gestreifte Art";;;;;;;;;;;"y";;"12";"2023-05-23 09:07:39";NULL;NULL
"12_1684832859_1";"12_1684832859";"ekanĩxã kaʔakĩpã eiʔo";"gefleckte Art";;;;;;;;;;;"y";;"12";"2023-05-23 09:07:39";NULL;NULL
"12_1684833641_0";"12_1684833641";"ekanĩnõnõ";"das Spuken";;;;;;;;;"111z26";;"y";;"12";"2023-05-23 09:20:41";NULL;NULL
"12_1684833641_1";"12_1684833641";"ea?akarinõnõ uuba";"es spukt im Haus";;;;;;;;;"111z24";;;;"12";"2023-05-23 09:20:41";NULL;NULL
"12_1684833798_0";"12_1684833798";"ekanõã udopo";"Nebel";;;;;;;;;;;"y";;"12";"2023-05-23 09:24:47";NULL;NULL
"12_1684833798_1";"12_1684833798";"ekanõã uʔobi";"Rauch";;;;;;;;;;;"y";;"12";"2023-05-23 09:24:47";NULL;NULL
"12_1684834062_0";"12_1684834062";"ekanõʔõ�?ãʔã";"Kreide, Kalk";;;;;;;;;;;;;"12";"2023-05-23 09:27:42";NULL;NULL
"12_1684834240_0";"12_1684834240";"kanõʔõhãʔã";"fange aufǃ";;;;"""""";;"""""";"kõʔõ";"3";;;;;"12";"2023-05-25 03:39:15";NULL;NULL
"12_1684834240_1";"12_1684834240";"ekanõʔõ�?hõ:ĩ";"Trinkgefäß, Tasse";;;;"""""";;"""""";;;;;;;"12";"2023-05-25 03:39:15";NULL;NULL
"12_1684834578_0";"12_1684834578";"kikanũʔa";"spannen, durchdrücken";;;;;;;;;;;"y";;"12";"2023-05-23 09:36:18";NULL;NULL
"12_1684834578_1";"12_1684834578";"ʔua kikanũʔã eaeʔe:u";"ich drücke meine Beine (beim Gehen) durch";;;;;;;;;;;"y";;"12";"2023-05-23 09:36:18";NULL;NULL
"12_1684835648_0";"12_1684835648";"kubakao kia";"er läuft";"bupua kia";;;;;;;;;;"y";;"12";"2023-05-23 09:54:08";NULL;NULL
"12_1684835648_1";"12_1684835648";"ʔua kika:oha";"ich laufe";;;;;;;;;;;"y";;"12";"2023-05-23 09:54:08";NULL;NULL
"12_1684835993_0";"12_1684835993";"kikao";"zudecken, schließen";;;;"""""";;"""""";;;;;;;"12";"2023-05-23 12:42:12";NULL;NULL
"12_1684835993_1";"12_1684835993";"hoo bukao";"schloß bereits";;;;"""""";;"""""";;;;;;;"12";"2023-05-23 12:42:12";NULL;NULL
